cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.00025,,519,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000175,,520,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.000225,,521,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.00045,,522,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000025,0.000225,,523,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0002,,524,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.0003,,525,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.00005,,526,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000325,,527,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000075,,528,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.00035,,529,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000275,,530,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000075,,531,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000025,,532,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.00005,,533,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000875,,534,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0.000075,0,,535,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0,,536,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.000125,,537,2020-08-21 19:26,40000
2020,President,polls-plus,8/21/2020,Trump,Biden,,0,0.00005,,538,2020-08-21 19:26,40000
